ticker,strategy_no,condition,scan_token,horizon,scan_kind,delivered_threshold,threshold,full_avg,full_trades,full_hit,full_std,test_avg,test_trades,test_hit,test_std
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,GDX_up,1,threshold,0.0,1.0,0.09011752042263421,189,0.5079365079365079,2.815331592047878,,0,,
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,GDX_up,1,threshold,0.0,1.5,0.05212472826113926,147,0.4897959183673469,1.789447564775846,,0,,
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,GDX_up,1,threshold,0.0,2.0,0.04158189018678338,74,0.5135135135135135,1.5997582925324858,,0,,
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,ext_vix_5dchg_up,1,threshold,0.0,0.5,0.4836146442314473,208,0.5625,3.7528165033802465,0.2255812255963488,97,0.5567010309278351,1.6632980457862925
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,ext_vix_5dchg_up,1,threshold,0.0,1.0,0.19180405223172742,232,0.5344827586206896,4.093810625608921,0.22692122002440476,94,0.5531914893617021,1.6832424249069289
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,ext_vix_5dchg_up,1,threshold,0.0,1.5,0.10937188960177881,452,0.5331858407079646,3.178309472372054,0.200277991232294,91,0.5384615384615384,1.7030159379327816
REPIX,2,combo_GDX_up__ext_vix_5dchg_up,ext_vix_5dchg_up,1,threshold,0.0,2.0,0.12049412759944356,427,0.5409836065573771,3.072294680273246,0.22845363363794216,86,0.5465116279069767,1.7424045950551141
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,0.5,0.15322699304580872,71,0.5352112676056338,0.8802772043954425,0.15322699304580872,71,0.5352112676056338,0.8802772043954425
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,1.0,0.29503847144469303,210,0.5666666666666667,1.5669611573110702,0.2535319353836,34,0.5882352941176471,0.9054206878044533
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,1.5,0.3261681119520064,83,0.6024096385542169,1.829721581641633,0.22628497974051734,15,0.6,1.2342376746132895
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,2.0,,0,,,,0,,
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,2.5,,0,,,,0,,
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,3.0,,0,,,,0,,
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,0.5,0.2542202661694961,150,0.54,1.802197793735215,0.3191891020769304,25,0.6,0.9648104402872087
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,1.0,0.3037242029744414,76,0.5789473684210527,1.9444188546602375,0.33707556581831427,14,0.5714285714285714,0.5278295074741025
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,1.5,0.324351515808905,8,0.625,0.45861256360606006,0.324351515808905,8,0.625,0.45861256360606006
RRPIX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,2.0,,0,,,,0,,
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,0.5,,0,,,,0,,
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,1.0,0.2942216326244474,197,0.5532994923857868,1.5937603499620405,0.24971670575299207,34,0.5882352941176471,0.9092632356549165
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,1.5,0.30023796982811973,81,0.5925925925925926,1.8286936117507542,0.22458366202870003,15,0.6,1.2388352044482223
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,2.0,,0,,,,0,,
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,2.5,,0,,,,0,,
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,XLV_big_down,1,threshold,1.0,3.0,,0,,,,0,,
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,0.5,0.21981604463727986,123,0.5121951219512195,1.5645120063846658,0.3143225145280412,25,0.6,0.969378383464978
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,1.0,0.2980822466952005,76,0.5789473684210527,1.9320299993073453,0.3292759210552972,14,0.5714285714285714,0.5304444924359953
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,1.5,0.31656227400282,8,0.625,0.4634866414128976,0.31656227400282,8,0.625,0.4634866414128976
RRPSX,1,combo_XLV_big_down__ext_sect_rotation_up,ext_sect_rotation_up,1,threshold,0.0,2.0,,0,,,,0,,
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,XLK_down,1,threshold,0.0,0.5,0.41864205146087746,150,0.5933333333333334,1.9242977070885254,0.6798260825817598,33,0.6666666666666666,2.0869851182173083
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,XLK_down,1,threshold,0.0,1.0,0.7048257836039945,75,0.64,2.008315246249419,0.9239367492186289,27,0.7037037037037037,2.189167514494312
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,XLK_down,1,threshold,0.0,1.5,0.6409671389925508,13,0.6923076923076923,1.0442431308991413,0.6409671389925508,13,0.6923076923076923,1.0442431308991413
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,XLK_down,1,threshold,0.0,2.0,,0,,,,0,,
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,0.5,0.20561810387300564,357,0.5658263305322129,1.6722753109247115,0.3584944100932278,60,0.5833333333333334,1.7851442903943786
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.0,0.41509577961744154,171,0.5964912280701754,1.8489398371790386,0.5993398254981892,40,0.625,2.0150347061968485
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,1.5,0.18533080265954724,50,0.52,1.401477556714466,0.40377790319390794,19,0.5789473684210527,1.3327779720389206
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.0,0.6232702081125547,17,0.7058823529411765,1.3891828434322675,0.5393517532167693,15,0.6666666666666666,1.4605782605635276
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,2.5,,0,,,,0,,
SGPSX,2,combo_XLK_down__ext_usd_gold_ratio_le-1,ext_usd_gold_ratio_le-1,1,threshold,1.0,3.0,,0,,,,0,,
SMPSX,1,combo_ext_vix_5dchg_up__self_down,ext_vix_5dchg_up,1,threshold,0.0,0.5,0.844630442405037,400,0.58,4.065707257278098,1.6360271963953195,102,0.6470588235294118,4.593182544334023
SMPSX,1,combo_ext_vix_5dchg_up__self_down,ext_vix_5dchg_up,1,threshold,0.0,1.0,0.7127119276241888,412,0.5655339805825242,4.059717858382313,1.596652391191178,100,0.64,4.630271035476642
SMPSX,1,combo_ext_vix_5dchg_up__self_down,ext_vix_5dchg_up,1,threshold,0.0,1.5,0.8113771325789477,383,0.5691906005221932,4.218455417792347,1.58689995659613,96,0.6354166666666666,4.654744663316944
SMPSX,1,combo_ext_vix_5dchg_up__self_down,ext_vix_5dchg_up,1,threshold,0.0,2.0,0.7846997289090657,354,0.5734463276836158,4.182792283825962,1.65343135015575,92,0.6521739130434783,4.732634488137498
SMPSX,1,combo_ext_vix_5dchg_up__self_down,self_down,1,threshold,0.0,0.5,0.758588500289271,421,0.5700712589073634,4.16056487572485,1.5951146825983915,94,0.6276595744680851,4.73841217915549
SMPSX,1,combo_ext_vix_5dchg_up__self_down,self_down,1,threshold,0.0,1.0,0.7299385234460118,281,0.5587188612099644,4.297900870451886,1.3495288750112395,77,0.5974025974025974,4.986746251404955
SMPSX,1,combo_ext_vix_5dchg_up__self_down,self_down,1,threshold,0.0,1.5,0.8606016293498845,230,0.5521739130434783,4.384907164930119,1.4447192410062613,65,0.5846153846153846,5.205578719959761
SMPSX,1,combo_ext_vix_5dchg_up__self_down,self_down,1,threshold,0.0,2.0,0.8233503471554486,236,0.5508474576271186,4.237354292148428,1.4331232323618825,62,0.5806451612903226,5.307545880834284
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,XLV_down,2,threshold,0.0,0.5,0.5466400101614532,406,0.6330049261083743,2.1564023338140768,0.40283815148496543,54,0.5555555555555556,2.748687888426269
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,XLV_down,2,threshold,0.0,1.0,0.7731252624971503,180,0.6722222222222223,2.4997402300786598,0.7886669518026941,26,0.6538461538461539,3.234184430785284
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,XLV_down,2,threshold,0.0,1.5,1.4728711197033255,44,0.7954545454545454,3.049791064672322,1.2458107126988505,11,0.8181818181818182,2.1146929756848167
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,XLV_down,2,threshold,0.0,2.0,,0,,,,0,,
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,ext_usd_gold_ratio_down,2,threshold,0.0,0.5,0.34167302113261294,503,0.584493041749503,2.459058004070078,0.6934297968678856,67,0.6716417910447762,2.652720003431996
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,ext_usd_gold_ratio_down,2,threshold,0.0,1.0,0.4028663499387346,258,0.6124031007751938,2.344305189628299,0.7601394965572834,50,0.64,2.807914100286754
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,ext_usd_gold_ratio_down,2,threshold,0.0,1.5,0.28402515125564615,36,0.6111111111111112,2.462742887942861,0.4405595158317897,29,0.6551724137931034,2.3477864048913806
SMPSX,3,combo_XLV_down__ext_usd_gold_ratio_down,ext_usd_gold_ratio_down,2,threshold,0.0,2.0,0.16937129549167002,32,0.65625,2.4827355848500012,0.3979816396250274,21,0.6666666666666666,2.202706661640616
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,0.5,0.21513658632665905,268,0.5634328358208955,2.994122930377358,0.6356189969909568,58,0.603448275862069,3.856710242325175
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,1.0,0.1321102648117322,136,0.5514705882352942,3.4754301095672244,0.7864700041499433,28,0.6428571428571429,4.9570355664524115
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,1.5,-0.3316361819711002,50,0.46,2.9431863063373815,-0.5684715475513618,16,0.5625,3.850031936063674
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,2.0,,0,,,,0,,
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,0.5,0.3233471023319939,270,0.5407407407407407,2.960826342499934,1.0903093814235725,61,0.639344262295082,3.867877549462986
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,1.0,0.4590948333372312,136,0.5955882352941176,3.137777046149716,0.9707612519495727,45,0.6,4.164237719168104
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,1.5,0.6088330184154384,47,0.5319148936170213,3.910691893162167,0.763538141194069,27,0.48148148148148145,4.940772536105417
TEPIX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,2.0,,0,,,,0,,
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,0.5,0.20364528787195488,263,0.5475285171102662,2.992202839211952,0.6288924270067447,58,0.603448275862069,3.8562370163932367
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,1.0,0.15644763945368276,136,0.5367647058823529,3.4499045734392846,0.7799276098495965,28,0.6428571428571429,4.958504609562383
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,1.5,-0.3373200190626139,50,0.44,2.945945294627027,-0.5758829283971919,16,0.5625,3.8560882500280877
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,XLC_down,1,threshold,0.0,2.0,,0,,,,0,,
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,0.5,0.32466092246730305,231,0.5367965367965368,2.9443962397833756,1.0855886386949274,61,0.639344262295082,3.869502547097835
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,1.0,0.454481390059908,136,0.5882352941176471,3.138753205967426,0.9652156837211519,45,0.6,4.165637009704431
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,1.5,0.6017147187613066,47,0.5319148936170213,3.9110754473848988,0.7542897578840191,27,0.48148148148148145,4.941091576959021
TEPSX,3,combo_XLC_down__ext_sect_rotation_down,ext_sect_rotation_down,1,threshold,0.0,2.0,,0,,,,0,,
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,0.5,0.1570587226554492,2354,0.5598980458793543,1.7814442787082296,0.2757053507463199,157,0.5668789808917197,1.4827142528839392
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,1.0,0.18014199129897054,1875,0.568,1.8871424045891916,0.4206382612019666,124,0.6290322580645161,1.5184203522607385
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,1.5,0.23242173845806413,1479,0.5747126436781609,1.9810384362555178,0.5367983611873804,96,0.6666666666666666,1.5582399132945977
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,2.0,0.2651197775974032,1155,0.5774891774891775,2.1006121819542045,0.6786919525963604,70,0.7142857142857143,1.6733683033128084
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,2.5,0.2811102077579036,904,0.5796460176991151,2.2318625015933016,0.6812751707783357,52,0.6923076923076923,1.7931940775448634
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,3.0,0.29564853292916066,679,0.5832106038291606,2.367713070325877,0.666270282039993,44,0.7272727272727273,1.8617250821365305
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,3.5,0.32974712758154273,486,0.5823045267489712,2.5847167883198567,0.8358173709218186,32,0.71875,2.027100999993953
UAPIX,2,self_big_down,self_big_down,3,threshold,2.0,4.0,0.33598292335313185,333,0.5735735735735735,2.8432825837673756,0.9410384773869545,21,0.7619047619047619,2.13932555028352
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,XLK_down,1,threshold,0.0,0.5,0.4349825816308682,921,0.5570032573289903,4.219573279705379,1.3846523711982066,36,0.6111111111111112,4.035214350684739
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,XLK_down,1,threshold,0.0,1.0,0.402940407970536,515,0.5436893203883495,4.681124973356999,1.6081442338003988,26,0.6153846153846154,4.469484431922908
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,XLK_down,1,threshold,0.0,1.5,0.3961801414831846,290,0.5482758620689655,4.585407752827371,1.795941261607283,20,0.6,4.9022354514553745
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,XLK_down,1,threshold,0.0,2.0,0.33869191186017594,132,0.5151515151515151,4.120283465677392,1.93537982026936,13,0.6153846153846154,5.971329338607161
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,ext_stk_bon_corr_down,1,threshold,0.0,0.5,0.43990901263536647,615,0.5658536585365853,3.515506393700232,1.7887720790822954,6,0.8333333333333334,2.884897278188508
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,ext_stk_bon_corr_down,1,threshold,0.0,1.0,,0,,,,0,,
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,ext_stk_bon_corr_down,1,threshold,0.0,1.5,,0,,,,0,,
UAPIX,3,combo_XLK_down__ext_stk_bon_corr_down,ext_stk_bon_corr_down,1,threshold,0.0,2.0,,0,,,,0,,
UAPSX,2,combo_SPY_down__self_big_down,SPY_down,3,threshold,0.0,0.5,0.2975854282620471,922,0.5824295010845987,2.1898062948681387,0.7346252721402745,55,0.7272727272727273,1.790354097983241
UAPSX,2,combo_SPY_down__self_big_down,SPY_down,3,threshold,0.0,1.0,0.3270138751251708,608,0.5756578947368421,2.434568369334077,0.8555120408753106,41,0.7560975609756098,1.90875075375881
UAPSX,2,combo_SPY_down__self_big_down,SPY_down,3,threshold,0.0,1.5,0.315216691091931,309,0.5728155339805825,2.7096797025272243,0.9570695678104092,26,0.7307692307692307,2.1992402541212925
UAPSX,2,combo_SPY_down__self_big_down,SPY_down,3,threshold,0.0,2.0,0.361183683079351,138,0.6159420289855072,2.6352049683996897,0.8738900125502435,10,0.8,2.7200386763531617
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,0.5,0.17584464482392045,1992,0.5662650602409639,1.8331798787242186,0.47074104784812637,126,0.6349206349206349,1.481551969445174
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,1.0,0.21299262145083211,1678,0.5738974970202623,1.907866345399073,0.5448388414266753,106,0.6792452830188679,1.5445472913105769
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,1.5,0.24792419896071702,1387,0.5775054073540015,1.9962905948333916,0.5782006123160728,89,0.6966292134831461,1.6002661613180764
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,2.0,0.2723378966501387,1104,0.5788043478260869,2.108740078802074,0.7181261385587039,66,0.7424242424242424,1.7048172362554743
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,2.5,0.29020823352196107,878,0.5831435079726651,2.22965484195603,0.746459254404092,49,0.7346938775510204,1.8249909826190103
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,3.0,0.2942396694032877,662,0.581570996978852,2.3855709635944744,0.6873528520437064,43,0.7441860465116279,1.8761435183440696
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,3.5,0.33495667891333747,477,0.5828092243186582,2.603387494776398,0.871978803520571,31,0.7419354838709677,2.0474763790484176
UAPSX,2,combo_SPY_down__self_big_down,self_big_down,3,threshold,2.0,4.0,0.34824085115600945,328,0.573170731707317,2.8527256584344496,0.9367384142225996,21,0.7619047619047619,2.139213254733586
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,0.5,0.3710100160200778,314,0.5573248407643312,2.6053269557646557,0.18604669328167728,42,0.5476190476190477,1.9068160545151822
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,1.0,0.4025783613635576,228,0.5526315789473685,2.7057279761778075,0.35551470699990395,31,0.5806451612903226,2.071830701884532
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,1.5,0.46362309933980794,179,0.5586592178770949,2.818462947700305,0.44411068809473614,27,0.5925925925925926,2.1500448699121946
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,2.0,0.46928240943163607,119,0.5378151260504201,3.1019113062399315,0.6088750656898776,22,0.5909090909090909,2.234668190944991
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,0.5,0.3817234116412157,411,0.5620437956204379,2.4184609187216926,0.25085343573833135,52,0.5576923076923077,1.7857714258998403
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,1.0,0.4655275915045727,201,0.5572139303482587,2.799702467114266,0.4418119289866074,33,0.6060606060606061,2.0593779280983955
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,1.5,0.5352283445851341,23,0.6086956521739131,2.5141813946701475,-1.3563687334346701,3,0.3333333333333333,1.793195773265152
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,2.0,,0,,,,0,,
UBPIX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,2.5,,0,,,,0,,
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,0.5,0.258171853015116,882,0.5476190476190477,4.112260999563091,0.7255992478686247,90,0.6333333333333333,3.3369835003192714
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,1.0,0.43707155933470776,588,0.5680272108843537,4.438111591313709,0.8144096149458151,64,0.609375,3.7153142285636505
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,1.5,0.37815263589876846,370,0.5756756756756757,4.799679415488967,0.9447138961121329,47,0.6595744680851063,4.230820916287387
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,2.0,0.28481978806748176,195,0.5743589743589743,5.0816837132373305,0.18918013351629961,22,0.5909090909090909,4.548434776928703
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,2.5,-0.42234177185501065,83,0.5421686746987951,5.893321242258169,-1.194549064669631,12,0.5,5.095090468599033
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,3.0,-1.86407766990291,1,0.0,,-1.86407766990291,1,0.0,
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,0.5,0.4194488978221843,577,0.5684575389948007,4.427680346235863,0.8144096149458151,64,0.609375,3.7153142285636505
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,1.0,0.3488396088814107,562,0.5640569395017794,4.375890025187344,0.8138225740901223,63,0.6031746031746031,3.7451535972923757
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,1.5,0.29569456616528733,546,0.5622710622710623,4.36437363093168,0.8648925411211134,62,0.6129032258064516,3.753545816842354
UBPIX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,2.0,0.30101990329242007,535,0.5663551401869159,4.400417849500619,0.756368246128134,61,0.6065573770491803,3.685315200585375
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,0.5,0.3666333891038851,314,0.554140127388535,2.6041225539267576,0.18159965624100108,42,0.5476190476190477,1.9040565352026535
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,1.0,0.39769667292730454,228,0.5482456140350878,2.7058210898917694,0.34948450323743974,31,0.5806451612903226,2.068649721988742
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,1.5,0.46101923240775405,179,0.553072625698324,2.818774067010991,0.43677004936054575,27,0.5925925925925926,2.1473800524142415
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,GDX_up,2,threshold,0.0,2.0,0.4705442465060284,119,0.5378151260504201,3.1038949961627784,0.5998435393492462,22,0.5909090909090909,2.2319676410016185
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,0.5,0.37696688889323854,411,0.559610705596107,2.417757046211774,0.24849114375057407,52,0.5576923076923077,1.7838246759242342
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,1.0,0.4604539054263723,201,0.5572139303482587,2.7994841147913534,0.4387558829426618,33,0.6060606060606061,2.0570694164366854
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,1.5,0.5305993443432686,23,0.6086956521739131,2.5181250585881116,-1.3585746387065516,3,0.3333333333333333,1.788194831830188
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,2.0,,0,,,,0,,
UBPSX,2,combo_GDX_up__ext_sect_rotation_le-0_5,ext_sect_rotation_le-0_5,2,threshold,0.5,2.5,,0,,,,0,,
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,0.5,0.2529222920879801,892,0.5515695067264574,4.111896805328873,0.7199108007687588,90,0.6222222222222222,3.3356716231869856
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,1.0,0.43176109634772747,588,0.564625850340136,4.437484894369449,0.8065245383035187,64,0.59375,3.7161190112637064
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,1.5,0.36712013594761306,370,0.5702702702702702,4.795541540744506,0.9361557519286415,47,0.6382978723404256,4.2323244963965285
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,2.0,0.2739179611358696,195,0.5692307692307692,5.0749605406898946,0.17882937606068403,22,0.5909090909090909,4.554524450132986
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,2.5,-0.43012823556834834,83,0.5421686746987951,5.890035685767768,-1.2080801065704831,12,0.5,5.103046620632906
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,QQQ_big_down,1,threshold,1.0,3.0,-1.84275184275185,1,0.0,,-1.84275184275185,1,0.0,
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,0.5,0.41429131182891055,577,0.5649913344887348,4.42701714292069,0.8065245383035187,64,0.59375,3.7161190112637064
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,1.0,0.34406023655350665,562,0.5604982206405694,4.375110809608741,0.8057155174158565,63,0.5873015873015873,3.7459621548527013
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,1.5,0.29052165732044993,546,0.5586080586080586,4.363465367105786,0.8568934413963967,62,0.5967741935483871,3.7542716570388195
UBPSX,3,combo_QQQ_big_down__ext_vix_chg_up,ext_vix_chg_up,1,threshold,0.0,2.0,0.2960369450569045,535,0.5626168224299065,4.3997685293038336,0.7485729904497254,61,0.5901639344262295,3.6864447180915874
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,0.5,0.3349878871447721,1101,0.5640326975476839,2.903928820437599,0.34602147974604075,83,0.5783132530120482,2.863151880505333
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,1.0,0.49485764227744494,530,0.5584905660377358,3.580366464478368,0.820920737742773,42,0.5952380952380952,2.948902043494256
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,1.5,0.5257540882022537,197,0.5634517766497462,3.315501265936688,0.3762117949051853,17,0.5294117647058824,1.902865591823531
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,2.0,1.79788949451844,52,0.6153846153846154,4.7730004585188075,0.784708812464125,8,0.5,2.5841860624333886
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,2.5,,0,,,,0,,
UDPIX,1,combo_XLV_big_down__self_down,XLV_big_down,1,threshold,1.0,3.0,,0,,,,0,,
